year_month,Discharge_log,Temperature_log,Precipitation_log,scenario_usage_log,t_1,t_2,D4N0142
1997-10-01,1.4167347003663953,3.972975286431375,5.213607983048918,14.210958892706257,-25.18,-25.77,-25.3
1997-11-01,1.4101209196443585,4.051639905492287,4.765840495250065,14.210958892706257,-25.3,-25.18,-25.47860927152318
1997-12-01,1.4074631107708375,4.165475048141086,4.815512105047302,14.210958892706257,-25.47860927152318,-25.3,-25.65145695364238
1998-01-01,1.3893357261782806,4.104586678466073,5.231203744939298,14.211398252240608,-25.65145695364238,-25.47860927152318,-25.83006622516556
1998-02-01,1.3798053613275867,4.113515309210374,5.354141431184346,14.211398252240608,-25.83006622516556,-25.65145695364238,-26.00867549668874
1998-03-01,1.3770656335864664,4.0680529351336165,4.7796338173824005,14.211398252240608,-26.00867549668874,-25.83006622516556,-26.17
1998-04-01,1.3743183791113276,3.9932291433358724,4.903990833730882,14.211398252240608,-26.17,-26.00867549668874,-26.0
1998-05-01,1.3597701488460348,3.6602595372658615,2.8870696490323797,14.211398252240608,-26.0,-26.17,-25.62
1998-06-01,1.336472236621213,3.5217206229107165,1.0,14.211398252240608,-25.62,-26.0,-25.63
1998-07-01,1.3235317253454781,3.4849066497880004,1.0,14.211398252240608,-25.63,-25.62,-25.61
1998-08-01,1.3126185577418126,3.598979106047848,1.0,14.211398252240608,-25.61,-25.63,-25.64276422764227
1998-09-01,1.3126185577418126,3.9231615807191558,1.0,14.211398252240608,-25.64276422764227,-25.61,-25.67552845528455
1998-10-01,1.311154428636923,3.9575110607337933,1.336472236621213,14.211398252240608,-25.67552845528455,-25.64276422764227,-25.70723577235772
1998-11-01,1.3104215594212703,4.051639905492287,5.104294893075269,14.211398252240608,-25.70723577235772,-25.67552845528455,-25.74
1998-12-01,1.3008450589780618,4.073489900791985,5.1956970564823886,14.211398252240608,-25.74,-25.70723577235772,-25.74
1999-01-01,1.299363577225619,4.095577608523707,5.686750172980514,14.270060372363162,-25.74,-25.74,-25.74
1999-02-01,1.29266961396282,4.126760535960395,5.580877493419047,14.270060372363162,-25.74,-25.74,-25.74
1999-03-01,1.2934156042995415,4.133317936506554,5.130354999745133,14.270060372363162,-25.74,-25.74,-26.71
1999-04-01,1.273836665629728,4.051639905492287,5.74493212836325,14.270060372363162,-26.71,-25.74,-26.51
1999-05-01,1.2723145953206592,3.750470916986162,4.186352633162641,14.270060372363162,-26.51,-26.71,-26.53
1999-06-01,1.2791457414294944,3.4932054526026954,4.751854253275325,14.270060372363162,-26.53,-26.51,-26.282
1999-07-01,1.267734434642085,3.517696472610991,2.526056303495049,14.270060372363162,-26.282,-26.53,-26.25438317757009
1999-08-01,1.2715526905218972,3.6461747973841225,5.8895969657192,14.270060372363162,-26.25438317757009,-26.282,-26.22584579439252
1999-09-01,1.2700271372130603,3.8390784635086144,5.563305981889393,14.270060372363162,-26.22584579439252,-26.25438317757009,-26.19730841121496
1999-10-01,1.2492010856334994,3.9856819377004897,6.380358076884246,14.270060372363162,-26.19730841121496,-26.22584579439252,-26.16969158878505
1999-11-01,1.2405904649179305,4.167582530480651,4.958906591326997,14.270060372363162,-26.16969158878505,-26.19730841121496,-26.14115420560748
1999-12-01,1.2421615571499716,4.0680529351336165,4.966511190712216,14.270060372363162,-26.14115420560748,-26.16969158878505,-26.11353738317757
2000-01-01,1.2390169004704998,4.027715319407042,6.096201182425903,14.570068496252363,-26.11353738317757,-26.14115420560748,-26.085
2000-02-01,1.2437301849225981,4.075005454448499,4.637586159726386,14.570068496252363,-26.085,-26.11353738317757,-25.964
2000-03-01,1.297137231222536,4.120159851929043,5.971201224850849,14.570068496252363,-25.964,-26.085,-25.72
2000-04-01,1.365337317017385,3.8273136219290276,5.470495282661489,14.570068496252363,-25.72,-25.964,-25.65
2000-05-01,1.3639484279052307,3.5494451709255714,1.0,14.570068496252363,-25.65,-25.72,-25.31
2000-06-01,1.3569748989477304,3.4765384001174837,2.386294361119891,14.570068496252363,-25.31,-25.65,-25.59
2000-07-01,1.3485419607085434,3.327277705584417,2.7578579175523736,14.570068496252363,-25.59,-25.31,-25.54573770491803
2000-08-01,1.3506568716131695,3.667228206581955,2.8245492920510458,14.570068496252363,-25.54573770491803,-25.59,-25.5
2000-09-01,1.3485419607085434,3.847812143477369,1.0,14.570068496252363,-25.5,-25.54573770491803,-25.62
2000-10-01,1.3140805463063119,4.0610517396746335,5.99991133073328,14.570068496252363,-25.62,-25.5,-25.45
2000-11-01,1.3015849776207724,3.9882040071331994,5.678420647727684,14.570068496252363,-25.45,-25.62,-25.4318315018315
2000-12-01,1.3067491351690066,4.111290614188263,4.658420246629228,14.570068496252363,-25.4318315018315,-25.45,-25.41424908424908
2001-01-01,1.3126185577418126,4.126760535960395,5.005513348515485,14.602510216178173,-25.41424908424908,-25.4318315018315,-25.39608058608059
2001-02-01,1.3162695293036935,4.063390922027805,4.339321977944068,14.602510216178173,-25.39608058608059,-25.41424908424908,-25.37791208791209
2001-03-01,1.3228078744271552,4.0325462466767075,6.2192741592075835,14.602510216178173,-25.37791208791209,-25.39608058608059,-25.36150183150183
2001-04-01,1.3184537311185345,3.89591193827178,4.811097086838186,14.602510216178173,-25.36150183150183,-25.37791208791209,-25.34333333333333
2001-05-01,1.3155404005801774,3.713064928715715,5.91705694713669,14.602510216178173,-25.34333333333333,-25.36150183150183,-25.32575091575092
2001-06-01,1.3393253056036194,3.4807312783775197,5.231299051110445,14.602510216178173,-25.32575091575092,-25.34333333333333,-25.30758241758242
2001-07-01,1.357674444271816,3.3749057545736716,2.163150809805681,14.602510216178173,-25.30758241758242,-25.32575091575092,-25.29
2001-08-01,1.3555743384946992,3.649714624089247,1.0,14.602510216178173,-25.29,-25.30758241758242,-25.24
2001-09-01,1.336472236621213,3.7942278973432626,3.9338568698359038,14.602510216178173,-25.24,-25.29,-25.27049180327869
2001-10-01,1.33718626735487,4.013080911888604,4.280911215787654,14.602510216178173,-25.27049180327869,-25.24,-25.3
2001-11-01,1.3293037471426004,4.005682604407159,5.623010104116422,14.602510216178173,-25.3,-25.27049180327869,-25.1
2001-12-01,1.3343270802748248,4.08876713952118,5.468204330914934,14.602510216178173,-25.1,-25.3,-25.03
2002-01-01,1.4311328548567421,4.141994780532244,5.743191483885466,14.66025265427974,-25.03,-25.1,-24.71311111111111
2002-02-01,1.471876873627416,4.106826321059578,2.09861228866811,14.66025265427974,-24.71311111111111,-25.03,-24.39622222222222
2002-03-01,1.4662465803680234,4.079613757534693,4.427514689979529,14.66025265427974,-24.39622222222222,-24.71311111111111,-24.11
2002-04-01,1.4478858239921166,3.9831534913471307,4.60004824040732,14.66025265427974,-24.11,-24.39622222222222,-24.12
2002-05-01,1.436317571590929,3.6979998652487085,4.072693314690119,14.66025265427974,-24.12,-24.11,-24.26158878504673
2002-06-01,1.4259211166755468,3.411439497906128,5.530446639792155,14.66025265427974,-24.26158878504673,-24.12,-24.40789719626168
2002-07-01,1.414755155015257,3.402430427963762,3.379546134130174,14.66025265427974,-24.40789719626168,-24.26158878504673,-24.54948598130841
2002-08-01,1.412109650826833,3.740840023925201,1.0,14.66025265427974,-24.54948598130841,-24.40789719626168,-24.69579439252336
2002-09-01,1.4114471797857118,3.8622008809294686,3.8213788864092133,14.66025265427974,-24.69579439252336,-24.54948598130841,-24.84210280373832
2002-10-01,1.406131552651325,4.049273040482021,3.468099531471619,14.66025265427974,-24.84210280373832,-24.69579439252336,-24.98369158878505
2002-11-01,1.3859424416193005,4.054001181677966,3.8791984572980396,14.66025265427974,-24.98369158878505,-24.84210280373832,-25.13
2002-12-01,1.3859424416193005,4.097837496491144,4.837299459232209,14.66025265427974,-25.13,-24.98369158878505,-25.1
2003-01-01,1.3947411447451887,4.163363114937942,5.617098756853365,14.723165314621898,-25.1,-25.13,-25.20333333333333
2003-02-01,1.394067063155795,4.163363114937942,5.282206299391671,14.723165314621898,-25.20333333333333,-25.1,-25.30666666666666
2003-03-01,1.406131552651325,4.079613757534693,5.513054897080286,14.723165314621898,-25.30666666666666,-25.20333333333333,-25.4
2003-04-01,1.395414772254663,4.0204248861443626,3.9338568698359038,14.723165314621898,-25.4,-25.30666666666666,-24.13
2003-05-01,1.3886579897917832,3.66374994220563,3.8449093838194073,14.723165314621898,-24.13,-25.4,-24.12
2003-06-01,1.3770656335864664,3.4203681286504293,1.587786664902119,14.723165314621898,-24.12,-24.13,-24.15
2003-07-01,1.3632532592988549,3.451005098112319,2.1115714333106146,14.723165314621898,-24.15,-24.12,-24.10081967213115
2003-08-01,1.3527673191077154,3.545531271604435,2.463154753068676,14.723165314621898,-24.10081967213115,-24.15,-24.05
2003-09-01,1.341459778132252,3.9806186357439426,2.7227665977411037,14.723165314621898,-24.05,-24.10081967213115,-24.19
2003-10-01,1.3435897043900769,4.104586678466073,5.120661870539474,14.723165314621898,-24.19,-24.05,-24.2
2003-11-01,1.33718626735487,4.126760535960395,5.216562194946349,14.723165314621898,-24.2,-24.19,-24.18
2003-12-01,1.3314596947976687,4.220873827530873,5.536891345234797,14.723165314621898,-24.18,-24.2,-24.18983606557377
2004-01-01,1.336472236621213,4.178053830347945,5.056988775678332,14.661654066470495,-24.18983606557377,-24.18,-24.2
2004-02-01,1.3184537311185345,4.120159851929043,5.530446639792155,14.661654066470495,-24.2,-24.18983606557377,-24.17
2004-03-01,1.3126185577418126,4.046900560128391,5.69866052907543,14.661654066470495,-24.17,-24.2,-24.18
2004-04-01,1.316998126785834,3.89314568477889,6.205104984825858,14.661654066470495,-24.18,-24.17,-24.47
